X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
683610.416541004,210497.784735161,200-48551-5,24-HSC-0060,HSC0500,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Horseshoe Creek,HSC-0060,0409000503,04090005,Investigative,At Barker Road,US Woodbridge Foam Plant,2019002,,-83.766579,42.422691,3.6,K,3.6,9.3,2.8,K,2.8,9.3,2.9,K,2.9,9.3,3.6,K,3.6,9.3,4.2,K,4.2,9.3,3.7,K,3.7,9.3,,,,,5.8,J,4.7,9.3,2.3,K,2.3,9.3,4.3,K,4.3,9.3,4.4,K,4.4,9.3,1.3,K,1.3,9.3,4.3,K,4.3,9.3,,,,,3,K,3,9.3,,,,,2.9,K,2.9,9.3,2.5,K,2.5,9.3,7.9,K,7.9,93,2.9,K,2.9,9.3,1.4,K,1.4,9.3,7,K,7,93,,,,,,,,,22,K,22,93,,,,,14,K,14,93,,,,,,,,,3.7,K,3.7,9.3,2.8,K,2.8,9.3,,,,,24,K,24,93,,,,,,,,,,,,,,,,,{9119CDCF-7B5C-4E60-A386-FB4D1E12B65A},589
699994.004708003,225399.634830464,200-48551-19,24-NC-0030,NC0100,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/07 00:00:00+00,1,ng/L,Huron,Norton Creek,NC-0030,0409000501,04090005,Investigative,Norton Creek @ Buno Rd.,,2019002,,-83.562227,42.552704,34,,3.4,8.9,2.6,K,2.6,8.9,2.8,K,2.8,8.9,3.4,K,3.4,8.9,4,K,4,8.9,3.5,K,3.5,8.9,,,,,13,,4.4,8.9,2.2,K,2.2,8.9,26,,4,8.9,4.2,K,4.2,8.9,1.2,K,1.2,8.9,4.1,K,4.1,8.9,,,,,2.8,K,2.8,8.9,,,,,13,,2.7,8.9,2.4,K,2.4,8.9,7.5,K,7.5,89,90,,2.8,8.9,1.3,K,1.3,8.9,6.7,K,6.7,89,,,,,,,,,250,,20,89,,,,,13,K,13,89,,,,,,,,,3.5,K,3.5,8.9,2.7,K,2.7,8.9,,,,,23,K,23,89,,,,,,,,,,,,,,,,,{CFE64156-AFDA-4A86-8EB4-C8531224D0AF},590
698863.722553061,222743.79894927,200-50238-10,24-WNC-0030,NORTON WS,,TestAmerica Burlington,200-50238-1,Water,2019/08/21 00:00:00+00,537 (modified),1,2019/08/26 00:00:00+00,1,ng/L,Huron,W Branch Norton Creek,WNC-0030,0409000501,04090005,Investigative,W Branch Norton Creek at Old Plank Rd,,2019020,,-83.576928,42.529094,1.4,J,0.61,1.6,0.47,K,0.47,1.6,1.2,J,0.65,1.6,0.61,K,0.61,1.6,0.72,K,0.72,1.6,0.64,K,0.64,1.6,,,,,2.5,B,0.8,1.6,0.53,J,0.39,1.6,1.1,J,0.73,1.6,0.76,K,0.76,1.6,0.41,J,0.22,1.6,0.73,K,0.73,1.6,,,,,8,K,8,8,,,,,0.52,J,0.49,1.6,0.62,K,0.62,1.6,1.4,K,1.4,16,1.6,,0.5,1.6,0.24,K,0.24,1.6,1.2,K,1.2,16,,,,,,,,,4.4,K,4.4,16,,,,,2.3,K,2.3,16,,,,,,,,,0.64,K,0.64,1.6,0.48,K,0.48,1.6,,,,,4.1,K,4.1,16,,,,,,,,,,,,,,,,,{FB9B6181-3FF7-4EA2-A5FD-66C67652076A},591
701262.79462742,223072.676514099,200-48551-22,24-NC-0100,NC0400,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/07 00:00:00+00,1,ng/L,Huron,Norton Creek,NC-0100,0409000501,04090005,Investigative,Norton Creek at West Maple Rd,DS Korex site,2019002,,-83.547613,42.531423,4.8,J,3.1,8,2.4,K,2.4,8,2.5,K,2.5,8,3.1,K,3.1,8,3.6,K,3.6,8,3.2,K,3.2,8,,,,,4,K,4,8,2,K,2,8,3.7,K,3.7,8,3.8,K,3.8,8,1.1,K,1.1,8,3.7,K,3.7,8,,,,,2.6,K,2.6,8,,,,,2.5,K,2.5,8,2.1,K,2.1,8,6.8,K,6.8,80,2.5,K,2.5,8,1.2,K,1.2,8,6,K,6,80,,,,,,,,,19,K,19,80,,,,,12,K,12,80,,,,,,,,,3.2,K,3.2,8,2.4,K,2.4,8,,,,,21,K,21,80,,,,,,,,,,,,,,,,,{5EFDBFE0-2420-44B9-AF82-2221645E97E8},592
688691.801120945,226937.427340188,320-44710-19,24-MN-0060,MC2000D,Duplicate,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,2,ng/L,Huron,Mann Creek,MN-0060,0409000501,04090005,Investigative,MC at Kensington Rd,Just DS GM Proving Grounds,2018103,,-83.69932,42.56944,1.3,J,0.6,2.1,0.57,K,0.57,2.1,0.88,K,0.88,2.1,0.32,K,0.32,2.1,0.33,K,0.33,2.1,0.96,J B,0.18,2.1,,,,,3,B,0.36,2.1,0.81,J,0.21,2.1,0.64,J,0.26,2.1,0.2,K,0.2,2.1,0.28,K,0.28,2.1,0.3,K,0.3,2.1,,,,,0.36,K,0.36,2.1,,,,,0.56,K,0.56,2.1,1.1,K,1.1,2.1,3.2,K,3.2,21,1.1,J,0.51,2.1,0.31,K,0.31,2.1,2,K,2,21,,,,,,,,,2.1,K,2.1,21,,,,,2.1,K,2.1,21,,,,,,,,,0.17,K,0.17,2.1,1.4,K,1.4,2.1,,,,,5.4,K,5.4,21,,,,,,,,,,,,,,,,,{5F09C78D-1DBC-44D7-9BDE-11B1B76A2F28},593
711623.307383993,187764.350586843,HR-0050,24-HR-0150,HR-0050,,Vista Analytical,2001650,H2O,2020/08/04 00:00:00+00,EPA-537M,1,2020/08/18 00:00:00+00,1,ng/L,Huron,Huron River,HR-0150,0409000504,04090005,Investigative,HR at E Huron River Dr,DS Belleville & Ypsilanti,2020204,,-83.43472,42.21079,4.61,,1.43,4.16,1.43,K,1.43,4.16,2,J,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,,,,,4.5,,1.43,4.16,2.55,J,1.43,4.16,2.32,J,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,2.51,K,2.51,8.33,1.43,K,1.43,4.16,,,,,3.46,J,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,5.7,,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,2.51,K,2.51,,,,4.16,,1.43,K,1.43,4.16,,,,,1.43,K,1.43,4.16,,,,,,,,,2.01,K,2.01,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,1.43,K,1.43,4.16,2.51,K,2.51,8.33,1.43,K,1.43,4.16,,,,,{4CAF47B3-83CC-4137-A885-C3141AE361FA},594
678704.125964316,214546.531593956,320-44710-11,24-HR-0510,HR0190,,TestAmerica Sacramento,320-44710-1,Water,2018/10/29 00:00:00+00,537 (modified),1,2018/11/13 00:00:00+00,1,ng/L,Huron,Huron River,HR-0510,0409000503,04090005,Investigative,HR U/S Strawberry Lake @ M-36,DS Ore Creek,2018103,,-83.82491,42.46031,31,,0.59,2,0.56,K,0.56,2,2.5,,0.86,2,0.36,J,0.31,2,0.32,K,0.32,2,1.3,J B,0.17,2,,,,,12,,0.35,2,3.7,,0.2,2,18,,0.25,2,0.38,J,0.19,2,0.52,J,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,46,,0.55,2,1.1,K,1.1,2,3.1,K,3.1,20,59,,0.5,2,0.3,K,0.3,2,1.9,K,1.9,20,,,,,,,,,16,J,2,20,,,,,2,K*,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.3,K,5.3,20,,,,,,,,,,,,,,,,,{C3A9E769-A64D-4A45-A7B1-927D4D001D7A},595
681549.269742639,198822.930413278,320-41509-13,24-HC-0010,HC0010,,TestAmerica,320-41509,Water,2018/07/24 00:00:00+00,537 (modified),1,2018/08/03 00:00:00+00,1,ng/L,Huron,Honey Creek,HC-0010,0409000503,04090005,Investigative,Honey Creek @ West Huron River Drive,,2018001,,-83.79538,42.31808,1.2,J,0.53,1.8,0.5,K,0.5,1.8,0.88,J,0.78,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.97,J B,0.16,1.8,,,,,3.2,,0.32,1.8,1.9,,0.18,1.8,0.49,J,0.23,1.8,0.17,K,0.17,1.8,0.25,K,0.25,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,0.73,J,0.49,1.8,1,K,1,1.8,2.8,K,2.8,18,1.7,J,0.45,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,8.6,J * B,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{ADF40E53-336F-4BA2-BD3C-72DE04C36DF7},596
700345.36618416,223490.124528641,320-44710-24,24-WNC-0020,NCW0100,,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,1,ng/L,Huron,West Branch Norton Creek,WNC-0020,0409000501,04090005,Investigative,West Norton Creek @ East Maple Rd.,,2018103,,-83.55863,42.535423,3.2,,0.53,1.8,0.5,K,0.5,1.8,3.7,,0.77,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,1.1,J B,0.15,1.8,,,,,5.8,B,0.32,1.8,1.6,J,0.18,1.8,1.1,J,0.23,1.8,0.17,K,0.17,1.8,0.33,J,0.25,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,5.2,,0.49,1.8,1,K,1,1.8,2.8,K,2.8,18,3.6,,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{39791E28-669E-40B1-9997-9DCFA6B590B8},597
698450.015889406,228242.608266622,HR-0235,24-HR-0690,HR-0235,,Vista Analytical,2001650,H2O,2020/08/03 00:00:00+00,EPA-537M,1,2020/08/16 00:00:00+00,1,ng/L,Huron,Huron River,HR-0690,0409000501,04090005,Investigative,HR at Burns Rd,DS Norton Creek,2020204,,-83.58002,42.5787,18.4,,1.44,4.19,1.44,K,1.44,4.19,2.17,J,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,,,,,7.25,,1.44,4.19,3.16,J,1.44,4.19,12.3,,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,2.53,K,2.53,8.38,1.44,K,1.44,4.19,,,,,6.13,,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,36.3,,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,2.53,K,2.53,,,,4.19,,166,,1.44,4.19,,,,,1.44,K,1.44,4.19,,,,,,,,,2.03,K,2.03,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,1.44,K,1.44,4.19,2.53,K,2.53,8.38,1.44,K,1.44,4.19,,,,,{C349F43C-71B9-4589-8FD6-00F93C95A989},598
701429.522851287,220245.829369272,320-42692-7,24-FRP2-0010,Pond0002,,TestAmerica,320-42692-1,Water,2018/08/30 00:00:00+00,537 (modified),1,2018/09/13 00:00:00+00,1,ng/L,Huron,Wixom Assembly Pond,FRP2-0010,0409000501,04090005,Investigative,Ford pond 2 (South),Former finishing pond (south pond),2018002,,-83.546596,42.505933,6.5,,0.51,1.7,0.48,K,0.48,1.7,9.3,,0.74,1.7,0.29,J,0.27,1.7,0.28,K,0.28,1.7,0.9,J B,0.15,1.7,,,,,22,K,22,22,1.6,J,0.17,1.7,4.4,,0.22,1.7,0.17,K,0.17,1.7,1.1,J,0.24,1.7,0.25,K,0.25,1.7,,,,,0.31,K,0.31,1.7,,,,,5.7,,0.47,1.7,0.96,K,0.96,1.7,2.7,K,2.7,17,3.7,,0.43,1.7,0.26,K,0.26,1.7,1.7,K,1.7,17,,,,,,,,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.14,K,0.14,1.7,1.1,K,1.1,1.7,,,,,4.5,K,4.5,17,,,,,,,,,,,,,,,,,{F76A03D3-8AEB-4A81-9986-00751BECCFC7},599
688021.128749213,221051.407070586,320-44710-16,24-WC-0010,WC0050,,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/13 00:00:00+00,1,ng/L,Huron,Woodruff Creek,WC-0010,0409000501,04090005,Investigative,WC at Grand River Ave,DS of Mann Creek,2018103,,-83.70946,42.51662,3.7,,0.55,1.9,0.52,K,0.52,1.9,2.6,,0.8,1.9,0.99,J,0.29,1.9,0.3,K,0.3,1.9,1.1,J B,0.16,1.9,,,,,3.9,,0.33,1.9,5.1,,0.19,1.9,1.2,J,0.23,1.9,0.18,K,0.18,1.9,0.27,J,0.25,1.9,0.27,K,0.27,1.9,,,,,0.33,K,0.33,1.9,,,,,1.7,J,0.51,1.9,1,K,1,1.9,2.9,K,2.9,19,5.4,,0.46,1.9,0.28,K,0.28,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,4.9,K,4.9,19,,,,,,,,,,,,,,,,,{C96F139F-C3A5-47B0-A632-DF779916E7A8},600
716958.13596858,178564.611823216,RG-0010,24-RG-0010,RG-0010,,Vista Analytical,2001842,H2O,2020/08/25 00:00:00+00,EPA-537M,1,2020/09/10 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0010,0409000504,04090005,Investigative,u/s Washago Pond,,2020208,,-83.373621,42.126487,25.6,Q,1.05,4.2,1.05,K,1.05,4.2,8.61,,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,109,,1.05,4.2,,,,,9.03,,1.05,4.2,15.2,,1.05,4.2,4.03,J,1.05,4.2,2.49,J,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,,,,,81.5,,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,26,,1.05,4.2,15.6,,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,,,,4.2,,1.39,J,1.05,4.2,,,,,1.05,K,1.05,4.2,,,,,,,,,1.05,K,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,1.05,K,1.05,4.2,2.1,K,2.1,8.4,1.05,K,1.05,4.2,,,,,{90E078FD-3BE4-4D5B-8AC1-6F2AD93B1C65},601
687188.226714415,225625.227703851,320-44710-2,24-MN-0040,Moraine Lake 01,,TestAmerica Sacramento,320-44710-1,Water,2018/10/29 00:00:00+00,537 (modified),1,2018/11/13 00:00:00+00,1,ng/L,Huron,Mann Creek,MN-0040,0409000501,04090005,Investigative,Mann Creek - Moraine Lake,Approximate coordinates,2018103,,-83.71807,42.558,1.2,J,0.56,1.9,0.53,K,0.53,1.9,0.99,J,0.82,1.9,0.3,K,0.3,1.9,0.31,K,0.31,1.9,0.81,J B,0.16,1.9,,,,,1.2,J,0.34,1.9,0.82,J,0.19,1.9,0.6,J,0.24,1.9,0.18,K,0.18,1.9,0.27,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.34,K,0.34,1.9,,,,,1.1,J,0.52,1.9,1.1,K,1.1,1.9,3,K,3,19,1.2,J,0.47,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K*,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.3,K,1.3,1.9,,,,,5,K,5,19,,,,,,,,,,,,,,,,,{D085FE80-265C-45C6-994C-4FA2CDF97468},602
700114.968123783,227796.786624464,320-41509-22,24-HR-0700,HR0240,,TestAmerica,320-41509,Water,2018/07/24 00:00:00+00,537 (modified),1,2018/08/08 00:00:00+00,1,ng/L,Huron,Huron River,HR-0700,0409000501,04090005,Investigative,HR at Wixom Rd,US Norton Creek,2018001,,-83.5599,42.57425,2.5,,0.52,1.8,0.49,K,0.49,1.8,2.4,,0.76,1.8,0.32,J,0.28,1.8,0.29,K,0.29,1.8,1.4,J B,0.15,1.8,,,,,4.8,,0.31,1.8,2.5,,0.18,1.8,1.2,J,0.22,1.8,0.17,K,0.17,1.8,0.43,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.31,K,0.31,1.8,,,,,2.4,,0.49,1.8,0.99,K,0.99,1.8,2.8,K,2.8,18,2.7,,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,5.5,J B *,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{C625EBF4-C04A-48CD-A781-FB50ABE0A275},603
680640.36740999,213171.939533214,200-48551-9,24-HSC-0020,HSC0100,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Horseshoe Creek,HSC-0020,0409000503,04090005,Investigative,At Hamburg Road,DS of old landfills and Key Plastics Fire,2019002,,-83.80181,42.447477,3.2,K,3.2,8.5,2.5,K,2.5,8.5,2.7,K,2.7,8.5,3.3,K,3.3,8.5,3.8,K,3.8,8.5,3.4,K,3.4,8.5,,,,,4.2,K,4.2,8.5,2.1,K,2.1,8.5,3.9,K,3.9,8.5,4,K,4,8.5,1.1,K,1.1,8.5,3.9,K,3.9,8.5,,,,,2.7,K,2.7,8.5,,,,,2.6,K,2.6,8.5,2.2,K,2.2,8.5,7.2,K,7.2,85,2.7,K,2.7,8.5,1.3,K,1.3,8.5,6.3,K,6.3,85,,,,,,,,,19,K,19,85,,,,,12,K,12,85,,,,,,,,,3.4,K,3.4,8.5,2.5,K,2.5,8.5,,,,,22,K,22,85,,,,,,,,,,,,,,,,,{E32BDA74-ED5C-4C26-97B7-96692C830E7C},604
721643.177550475,176548.068049141,FRI-0010,24-HR-0060,FRI-0010,,Vista Analytical,2001842,H2O,2020/08/25 00:00:00+00,EPA-537M,1,2020/09/10 00:00:00+00,1,ng/L,Huron,Huron River,HR-0060,0409000504,04090005,Investigative,Flat Rock Impoundment off Oakwoods Rd.,,2020208,,-83.317751,42.106998,5.01,Q,1.1,4.39,1.1,K,1.1,4.39,1.63,J,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.2,J,1.1,4.39,,,,,4.14,J,1.1,4.39,1.84,J,1.1,4.39,2.83,J,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,,,,,3.11,J,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,6.54,,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,,,,4.39,,1.1,K,1.1,4.39,,,,,1.1,K,1.1,4.39,,,,,,,,,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,1.1,K,1.1,4.39,2.2,K,2.2,8.79,1.1,K,1.1,4.39,,,,,{232C6619-1C8D-476E-AD8F-C3093BBB74C6},605
682327.274840754,211938.282500647,200-48551-7,24-HSC-0040,HSC0300,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Horseshoe Creek,HSC-0040,0409000503,04090005,Investigative,At Northfield Twp. WWTP driveway,"DS WWTP outfall; US Key Plastics Fire and old landfills",2019002,,-83.781704,42.435968,3.7,K,3.7,9.6,2.8,K,2.8,9.6,3,K,3,9.6,3.7,K,3.7,9.6,4.3,K,4.3,9.6,3.8,K,3.8,9.6,,,,,4.8,K,4.8,9.6,2.4,K,2.4,9.6,4.4,K,4.4,9.6,4.6,K,4.6,9.6,1.3,K,1.3,9.6,4.4,K,4.4,9.6,,,,,3.1,K,3.1,9.6,,,,,2.9,K,2.9,9.6,2.5,K,2.5,9.6,8.2,K,8.2,96,3,K,3,9.6,1.4,K,1.4,9.6,7.2,K,7.2,96,,,,,,,,,22,K,22,96,,,,,14,K,14,96,,,,,,,,,3.8,K,3.8,9.6,2.9,K,2.9,9.6,,,,,25,K,25,96,,,,,,,,,,,,,,,,,{DF977AD9-E73B-4C96-BAB5-90BE691916E8},606
671821.518494902,206243.880964798,320-41509-4,24-HR-0430,HR0160R,Replicate,TestAmerica,320-41509,Water,2018/07/24 00:00:00+00,537 (modified),1,2018/08/03 00:00:00+00,2,ng/L,Huron,Huron River,HR-0430,0409000503,04090005,Investigative,HR at N Territorial Rd,,2018001,,-83.91113,42.38715,12,,0.52,1.8,0.5,K,0.5,1.8,2.8,,0.77,1.8,0.5,J,0.28,1.8,0.29,K,0.29,1.8,1.1,J B,0.15,1.8,,,,,8.6,,0.32,1.8,4.7,,0.18,1.8,11,,0.23,1.8,0.17,K,0.17,1.8,0.52,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,7.8,,0.49,1.8,0.99,K,0.99,1.8,2.8,K,2.8,18,22,,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,13,J B *,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{33482C80-BCBC-4029-82CA-FF4CC0E55EA4},607
684327.978970328,220346.650020679,MRLK-0001,24-MRL-0010,MRLK-0001,,Vista Analytical,2001651,H2O,2020/08/03 00:00:00+00,EPA-537M,1,2020/08/14 00:00:00+00,1,ng/L,Huron,Mirror Lake,MRL-0010,0409000501,04090005,Investigative,Mirror Lake,,2020204,,-83.75463288,42.51118119,3.14,J,1.37,4.01,1.37,K,1.37,4.01,3.53,J,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,,,,,7.51,,1.37,4.01,1.48,J,1.37,4.01,2.28,J,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,2.42,K,2.42,8.02,1.37,K,1.37,4.01,,,,,1.37,K,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,3.24,J,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,2.42,K,2.42,,,,4.01,,1.37,K,1.37,4.01,,,,,1.37,K,1.37,4.01,,,,,,,,,1.94,K,1.94,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,1.37,K,1.37,4.01,2.42,K,2.42,8.02,1.37,K,1.37,4.01,,,,,{41A759F8-9BD5-444A-A46B-E1DE2898CC19},608
